,Participant ID,Urban/Rural,Age Group,Marital Status,sex,Kids under 14,Feeling Rushed,Sleep duration
14914,24914,1,7,1,1,0,2,555
14915,24915,2,5,4,2,0,5,390
14916,24916,1,2,1,1,0,3,480
14917,24917,1,3,1,1,1,1,415
14918,24918,1,3,6,2,1,2,555
14919,24919,1,5,1,2,0,1,460
14920,24920,1,5,1,2,0,3,500
14921,24921,2,4,1,2,0,1,455
14922,24922,1,2,2,1,0,1,420
14923,24923,1,4,1,1,0,2,510
14924,24924,1,2,2,2,0,3,510
14925,24925,1,7,6,2,0,3,720
14926,24926,1,3,1,2,1,1,540
14927,24927,1,7,6,1,0,2,645
14928,24928,1,6,1,2,0,3,510
14929,24929,1,5,4,1,0,2,420
14930,24930,2,5,5,1,0,2,600
14931,24931,1,7,3,2,0,6,660
14932,24932,1,3,3,2,1,2,510
14933,24933,1,5,1,2,0,1,480
14934,24934,1,4,1,2,1,1,530
14935,24935,1,5,1,2,0,3,540
14936,24936,2,5,6,2,0,3,590
14937,24937,1,5,3,2,0,3,510
14938,24938,1,3,6,1,0,5,445
14939,24939,2,7,1,1,0,6,435
14940,24940,1,3,2,1,0,3,465
14941,24941,1,4,2,1,0,1,450
14942,24942,1,1,6,2,0,2,630
14943,24943,1,4,1,2,0,1,390
14944,24944,1,5,1,1,0,6,540
14945,24945,1,7,2,1,0,2,450
14946,24946,1,7,3,2,0,6,480
14947,24947,1,2,6,1,0,2,710
14948,24948,1,7,3,2,0,6,520
14949,24949,1,1,6,1,0,1,845
14950,24950,1,6,1,2,0,2,450
14951,24951,1,7,3,2,0,6,600
14952,24952,1,3,1,1,0,2,830
14953,24953,1,5,1,2,0,6,360
14954,24954,1,4,1,2,1,2,435
14955,24955,1,6,2,2,0,2,465
14956,24956,1,4,6,1,0,5,315
14957,24957,1,2,6,2,0,2,555
14958,24958,1,7,1,2,0,4,670
14959,24959,1,4,2,1,0,1,600
14960,24960,2,6,1,2,0,2,690
14961,24961,2,5,6,2,0,2,675
14962,24962,1,4,5,2,0,1,720
14963,24963,1,5,3,2,0,4,420
14964,24964,1,1,6,2,0,2,575
14965,24965,1,5,1,2,0,4,560
14966,24966,1,2,6,1,0,1,630
14967,24967,1,3,2,2,0,2,740
14968,24968,1,5,1,1,0,1,480
14969,24969,1,2,2,1,1,1,540
14970,24970,2,2,6,2,0,3,690
14971,24971,3,3,6,2,0,3,680
14972,24972,1,1,6,1,0,1,690
14973,24973,1,2,6,1,0,3,495
14974,24974,1,2,6,1,0,3,540
14975,24975,2,3,1,1,2,1,350
14976,24976,1,1,6,1,0,2,600
14977,24977,1,2,6,1,0,1,460
14978,24978,2,5,1,2,0,4,480
14979,24979,3,5,1,2,0,4,360
14980,24980,3,5,1,1,0,1,470
14981,24981,1,2,2,2,0,4,600
14982,24982,1,7,1,1,0,2,630
14983,24983,1,6,6,2,0,6,630
14984,24984,1,4,1,1,2,1,455
14985,24985,1,3,1,2,3,1,550
14986,24986,1,6,2,1,0,6,535
14987,24987,1,2,1,1,0,3,435
14988,24988,1,2,1,2,3,2,300
14989,24989,1,5,3,2,0,2,480
14990,24990,2,7,1,2,0,6,540
14991,24991,1,2,2,2,0,5,495
14992,24992,1,5,3,2,0,2,490
14993,24993,1,4,6,2,0,1,435
14994,24994,1,2,2,2,0,2,560
14995,24995,1,3,1,1,0,5,520
14996,24996,2,4,5,1,0,6,540
14997,24997,1,3,1,1,0,1,620
14998,24998,1,5,3,2,0,2,750
14999,24999,2,6,1,1,0,2,360
15000,25000,1,3,1,1,3,2,150
15001,25001,2,6,3,1,0,6,600
15002,25002,1,3,1,1,3,2,570
15003,25003,1,4,1,1,1,2,435
15004,25004,1,3,1,2,2,1,450
15005,25005,1,5,1,1,0,4,585
15006,25006,1,4,4,2,1,1,605
15007,25007,2,1,6,1,3,3,415
15008,25008,1,7,3,2,0,6,540
15009,25009,1,3,1,1,2,1,480
15010,25010,1,5,6,2,0,1,540
15011,25011,1,4,1,2,0,2,495
15012,25012,1,4,1,1,0,2,480
15013,25013,1,5,1,2,0,5,785
15014,25014,1,6,1,2,0,3,600
15015,25015,2,3,2,1,0,2,480
15016,25016,1,1,6,1,0,2,600
15017,25017,1,6,1,2,0,3,540
15018,25018,1,3,6,1,0,1,690
15019,25019,2,3,6,2,0,2,400
15020,25020,1,3,6,2,0,1,480
15021,25021,1,2,1,2,2,2,590
15022,25022,1,5,1,2,0,6,615
15023,25023,1,3,6,2,0,2,360
15024,25024,1,6,6,2,0,2,270
15025,25025,1,3,6,2,0,6,550
15026,25026,1,3,2,2,1,2,510
15027,25027,1,3,2,1,2,1,600
15028,25028,3,5,1,2,0,5,630
15029,25029,1,5,1,2,0,2,540
15030,25030,2,1,6,1,0,3,480
15031,25031,1,6,1,1,0,1,360
15032,25032,1,7,1,1,0,2,540
15033,25033,1,3,1,1,3,2,405
15034,25034,1,7,1,1,0,6,560
15035,25035,1,5,2,1,0,2,600
15036,25036,2,7,3,1,0,6,660
15037,25037,2,3,4,2,2,2,480
15038,25038,2,5,1,2,0,5,390
15039,25039,2,3,4,2,2,1,690
15040,25040,1,2,1,2,1,4,540
15041,25041,1,4,2,1,2,1,510
15042,25042,1,6,1,2,0,4,585
15043,25043,2,2,1,1,0,2,450
15044,25044,1,7,1,2,0,4,650
15045,25045,1,2,6,1,0,2,300
15046,25046,1,3,6,2,3,1,505
15047,25047,1,5,5,1,0,4,500
15048,25048,1,5,2,2,0,4,600
15049,25049,2,5,5,1,0,1,0
15050,25050,1,3,6,2,0,2,495
15051,25051,1,7,1,1,0,6,570
15052,25052,1,1,6,2,0,2,420
15053,25053,3,5,1,2,0,2,530
15054,25054,1,3,1,1,3,1,420
15055,25055,1,2,1,2,1,1,510
15056,25056,2,1,6,2,1,3,420
15057,25057,1,6,1,2,0,2,500
15058,25058,1,7,3,2,0,2,570
15059,25059,1,3,6,1,0,1,350
15060,25060,1,4,2,1,0,1,480
15061,25061,2,3,2,2,2,2,450
15062,25062,1,3,1,1,0,3,690
15063,25063,1,5,5,2,0,2,375
15064,25064,2,4,1,2,0,6,360
15065,25065,1,1,6,1,0,4,570
15066,25066,1,2,2,2,1,1,510
15067,25067,1,6,5,2,0,3,640
15068,25068,1,6,1,2,0,4,705
15069,25069,1,1,2,1,0,2,601
15070,25070,1,6,1,1,0,4,540
15071,25071,1,3,6,1,0,1,450
15072,25072,1,4,6,2,0,6,600
15073,25073,2,4,1,2,0,2,570
15074,25074,1,5,1,1,0,6,670
15075,25075,1,3,5,2,1,2,630
15076,25076,1,2,6,1,0,2,660
15077,25077,1,7,3,1,0,6,420
15078,25078,1,6,5,2,0,3,540
15079,25079,1,7,3,2,0,6,575
15080,25080,2,7,1,1,0,2,540
15081,25081,1,7,3,1,0,6,480
15082,25082,1,4,1,1,1,1,605
15083,25083,1,5,1,1,1,1,540
15084,25084,1,5,1,1,0,3,360
15085,25085,2,6,1,1,0,2,420
15086,25086,1,6,2,1,0,6,720
15087,25087,1,2,1,1,2,1,510
15088,25088,1,5,6,1,0,1,480
15089,25089,2,3,1,1,0,2,425
15090,25090,1,4,1,1,0,1,410
15091,25091,1,3,5,1,0,6,420
15092,25092,1,6,2,1,0,2,465
15093,25093,2,2,6,1,0,1,450
15094,25094,1,3,1,2,2,1,315
15095,25095,1,6,3,2,0,1,570
15096,25096,2,7,1,1,0,6,585
15097,25097,1,6,1,1,0,1,375
15098,25098,1,4,1,1,0,1,500
15099,25099,1,4,2,2,0,2,450
15100,25100,1,6,1,1,0,2,520
15101,25101,1,3,5,2,0,1,270
15102,25102,1,6,1,2,0,3,325
15103,25103,2,6,1,2,0,4,570
15104,25104,1,3,1,2,2,1,460
15105,25105,2,5,1,2,0,2,480
15106,25106,1,2,6,1,0,1,450
15107,25107,1,6,5,2,0,2,600
15108,25108,1,6,1,2,0,2,525
15109,25109,1,3,2,1,3,1,570
15110,25110,1,5,2,1,0,6,470
15111,25111,1,2,2,2,0,1,645
15112,25112,1,3,1,1,0,2,420
15113,25113,1,4,2,2,0,5,540
15114,25114,1,3,2,2,0,3,710
15115,25115,1,6,1,2,0,2,340
15116,25116,1,5,1,1,0,1,525
15117,25117,1,4,1,1,0,2,420
15118,25118,1,7,6,2,0,3,630
15119,25119,1,3,6,1,0,3,555
15120,25120,1,3,6,1,0,1,175
15121,25121,1,7,3,2,0,5,120
15122,25122,1,5,6,2,0,2,420
15123,25123,1,2,6,2,3,6,545
15124,25124,1,6,1,2,0,3,540
15125,25125,2,5,1,2,0,6,510
15126,25126,1,3,1,1,1,2,435
15127,25127,1,5,1,2,0,3,465
15128,25128,1,3,1,1,0,1,360
15129,25129,1,4,2,1,2,3,510
15130,25130,1,3,6,1,0,4,795
15131,25131,3,2,6,2,3,1,515
15132,25132,1,4,2,1,0,2,420
15133,25133,1,3,1,2,0,5,540
15134,25134,2,5,6,2,0,2,330
15135,25135,1,4,6,2,0,2,420
15136,25136,1,6,5,2,0,6,345
15137,25137,2,2,1,1,0,2,570
15138,25138,1,4,5,1,0,1,180
15139,25139,2,5,1,1,0,1,510
15140,25140,2,6,1,1,0,3,570
15141,25141,1,6,1,2,0,1,390
15142,25142,1,7,3,2,0,6,480
15143,25143,1,4,6,1,0,2,660
15144,25144,1,7,3,2,0,6,470
15145,25145,1,5,4,1,0,4,530
15146,25146,1,5,1,1,0,2,480
15147,25147,2,2,6,2,0,3,800
15148,25148,2,2,1,2,0,1,480
15149,25149,1,5,1,1,0,2,420
15150,25150,1,7,3,2,0,1,600
15151,25151,1,2,2,1,0,2,660
15152,25152,1,6,3,2,0,4,420
15153,25153,1,3,1,1,0,2,565
15154,25154,1,5,5,1,0,2,410
15155,25155,2,5,5,1,0,1,705
15156,25156,1,3,1,2,3,1,545
15157,25157,1,5,5,1,0,1,450
15158,25158,2,4,6,1,0,2,435
15159,25159,1,5,6,1,0,2,550
15160,25160,1,3,1,1,2,1,495
15161,25161,1,5,1,2,0,2,390
15162,25162,1,2,1,1,1,2,570
15163,25163,1,4,6,1,0,2,395
15164,25164,1,5,1,2,0,1,420
15165,25165,1,5,1,1,0,1,510
15166,25166,2,6,5,2,0,2,510
15167,25167,1,6,5,2,0,2,690
15168,25168,1,2,1,2,1,1,280
15169,25169,1,3,2,1,0,1,390
15170,25170,1,3,1,2,1,1,495
15171,25171,1,6,5,1,0,3,880
15172,25172,1,3,1,1,1,2,530
15173,25173,1,2,6,2,0,2,570
15174,25174,1,6,1,2,0,2,535
15175,25175,1,2,6,2,0,2,615
15176,25176,1,6,6,2,0,2,420
15177,25177,1,3,1,1,1,1,490
15178,25178,1,4,4,2,0,2,315
15179,25179,1,1,6,1,0,2,480
15180,25180,1,5,1,2,0,1,470
15181,25181,1,3,2,2,1,2,465
15182,25182,1,4,1,1,0,3,600
15183,25183,1,3,1,1,2,1,450
15184,25184,2,3,1,1,3,2,510
15185,25185,1,6,5,2,0,5,420
15186,25186,1,7,1,1,0,5,510
15187,25187,1,6,1,1,0,6,500
15188,25188,1,5,6,2,0,3,360
15189,25189,1,2,1,2,0,1,540
15190,25190,2,4,6,1,0,2,610
15191,25191,1,2,1,1,3,1,385
15192,25192,1,5,3,1,0,1,390
15193,25193,1,6,1,2,0,6,510
15194,25194,1,4,6,1,0,3,490
15195,25195,3,5,1,1,0,2,485
15196,25196,3,6,1,2,0,5,720
15197,25197,1,1,6,1,0,2,480
15198,25198,1,6,5,2,0,5,540
15199,25199,2,1,6,1,0,2,480
15200,25200,1,1,6,1,2,2,1080
15201,25201,1,5,1,1,0,6,540
15202,25202,1,4,2,2,0,2,690
15203,25203,1,2,1,1,1,2,510
15204,25204,2,5,1,2,0,6,690
15205,25205,1,2,2,1,0,2,480
15206,25206,1,4,5,2,0,5,630
15207,25207,1,3,6,2,0,1,535
15208,25208,1,3,1,2,2,1,485
15209,25209,2,3,2,2,0,2,660
15210,25210,1,2,6,2,0,1,525
15211,25211,1,5,4,1,0,2,470
15212,25212,1,4,1,1,0,3,525
15213,25213,1,4,6,2,0,1,545
15214,25214,1,3,1,1,2,3,435
15215,25215,1,2,5,2,3,1,300
15216,25216,1,5,5,2,0,4,480
15217,25217,2,4,1,1,0,1,550
15218,25218,1,2,6,2,0,5,540
15219,25219,1,1,6,1,0,2,540
15220,25220,1,1,6,1,0,1,555
15221,25221,1,5,5,1,0,2,600
15222,25222,2,2,1,2,2,1,365
15223,25223,1,5,1,1,0,6,480
15224,25224,2,6,6,2,0,1,530
15225,25225,2,2,6,1,0,2,570
15226,25226,2,4,1,2,0,3,490
15227,25227,1,3,1,2,0,2,345
15228,25228,2,6,6,2,0,2,570
15229,25229,1,5,1,2,0,1,490
15230,25230,1,6,1,2,0,5,540
15231,25231,1,6,1,2,0,3,510
15232,25232,3,6,1,2,0,3,600
15233,25233,1,3,2,2,3,1,465
15234,25234,1,6,1,1,0,2,720
15235,25235,1,5,6,1,0,2,480
15236,25236,1,4,5,2,0,1,230
15237,25237,2,6,3,2,0,4,600
15238,25238,1,3,1,1,3,2,390
15239,25239,3,4,1,2,0,4,600
15240,25240,1,5,1,2,0,3,445
15241,25241,2,6,1,1,0,3,75
15242,25242,1,4,1,1,0,2,435
15243,25243,1,4,5,2,1,1,420
15244,25244,2,5,1,2,0,1,500
15245,25245,2,4,1,1,1,2,540
15246,25246,1,5,1,2,0,3,510
15247,25247,1,6,5,2,0,3,525
15248,25248,1,4,1,2,0,2,540
15249,25249,1,6,6,1,0,3,455
15250,25250,2,3,6,2,0,2,525
15251,25251,1,5,5,2,0,5,420
15252,25252,1,1,6,2,2,3,720
15253,25253,1,7,3,2,0,2,570
15254,25254,1,6,1,2,0,5,715
15255,25255,1,2,1,1,0,3,450
15256,25256,2,4,1,2,0,2,330
15257,25257,3,4,1,2,0,3,440
15258,25258,1,6,6,1,0,2,530
15259,25259,1,4,1,2,2,2,464
15260,25260,1,3,1,2,3,1,520
15261,25261,1,5,1,2,0,1,600
15262,25262,3,7,3,2,0,3,470
15263,25263,2,7,3,2,0,6,300
15264,25264,2,6,5,2,0,6,585
15265,25265,1,1,6,1,0,1,570
15266,25266,1,4,1,1,1,1,420
15267,25267,1,3,2,1,0,1,240
15268,25268,1,5,2,2,0,2,630
15269,25269,1,4,1,1,0,1,390
15270,25270,2,6,1,1,0,3,390
15271,25271,1,1,6,2,0,2,550
15272,25272,1,3,1,2,2,1,650
15273,25273,1,3,6,1,0,1,480
15274,25274,1,7,1,1,0,6,480
15275,25275,1,5,1,1,0,1,480
15276,25276,1,5,5,2,0,4,180
15277,25277,1,5,1,1,0,1,495
15278,25278,1,3,6,2,0,1,510
15279,25279,1,7,1,1,0,6,645
15280,25280,2,2,1,2,2,2,530
15281,25281,1,3,1,1,3,1,510
15282,25282,2,2,6,1,0,2,655
15283,25283,1,2,6,1,0,2,540
15284,25284,1,2,6,1,0,2,455
15285,25285,1,2,2,2,1,1,450
15286,25286,1,5,2,1,0,6,360
15287,25287,2,5,1,2,0,2,520
15288,25288,2,3,4,2,3,1,720
15289,25289,1,4,1,1,0,2,420
15290,25290,1,2,1,2,3,1,555
15291,25291,1,4,1,1,2,5,480
15292,25292,1,3,2,1,2,1,480
15293,25293,1,4,2,2,0,2,720
15294,25294,1,5,1,2,0,2,450
15295,25295,1,2,6,1,0,2,540
15296,25296,2,7,5,2,0,3,600
15297,25297,1,6,1,2,0,6,615
15298,25298,2,7,5,1,0,6,540
15299,25299,2,2,6,2,0,2,570
15300,25300,1,5,5,2,0,1,540
15301,25301,1,7,1,1,0,6,780
15302,25302,2,4,2,1,0,1,435
15303,25303,1,5,1,1,0,5,840
15304,25304,1,2,1,1,2,2,120
15305,25305,1,4,6,1,0,2,480
15306,25306,1,6,5,1,0,5,645
15307,25307,1,5,1,1,0,6,510
15308,25308,1,5,6,2,0,5,420
15309,25309,1,4,1,2,0,1,495
15310,25310,3,5,1,2,0,2,450
15311,25311,1,6,1,1,0,3,510
15312,25312,1,6,1,2,0,4,780
15313,25313,1,6,1,2,0,6,440
15314,25314,1,3,6,1,0,4,540
15315,25315,1,6,6,1,0,6,630
15316,25316,1,5,3,1,0,5,630
15317,25317,1,1,6,1,0,2,580
15318,25318,2,3,1,2,3,1,530
15319,25319,1,1,6,1,0,3,405
15320,25320,1,4,4,2,0,2,570
15321,25321,2,5,5,2,0,3,340
15322,25322,1,6,5,1,0,6,530
15323,25323,1,5,3,2,0,6,505
15324,25324,1,5,3,2,0,2,420
15325,25325,1,5,5,1,0,2,980
15326,25326,1,5,4,2,0,3,385
15327,25327,1,3,1,1,2,2,480
15328,25328,1,2,6,1,0,3,620
15329,25329,1,3,4,1,0,3,510
15330,25330,2,6,5,1,0,2,670
15331,25331,1,5,1,1,0,4,430
15332,25332,1,4,2,1,0,1,480
15333,25333,1,2,1,2,0,3,600
15334,25334,1,2,1,1,0,2,570
15335,25335,1,7,1,2,0,2,570
15336,25336,1,5,6,1,0,6,465
15337,25337,1,1,6,2,0,2,490
15338,25338,1,4,1,1,1,3,510
15339,25339,1,4,2,1,0,2,555
15340,25340,1,2,1,1,3,1,370
15341,25341,1,4,2,2,0,1,570
15342,25342,1,6,1,2,2,6,585
15343,25343,1,7,6,1,0,5,480
15344,25344,1,6,3,2,0,2,540
15345,25345,2,7,1,2,0,4,540
15346,25346,1,3,2,2,0,1,300
15347,25347,1,2,2,1,2,2,560
15348,25348,2,2,1,2,3,1,570
15349,25349,1,7,1,1,0,6,750
15350,25350,1,6,1,2,0,6,440
15351,25351,1,4,2,2,0,2,450
15352,25352,1,6,1,1,0,1,540
15353,25353,1,2,2,2,2,1,420
15354,25354,1,4,6,1,0,1,600
15355,25355,1,5,5,2,0,4,525
15356,25356,1,6,5,2,0,3,750
15357,25357,1,4,1,1,0,1,510
15358,25358,1,5,6,2,0,6,450
15359,25359,1,1,6,2,0,1,630
15360,25360,1,2,1,2,2,1,480
15361,25361,1,7,1,2,0,2,565
15362,25362,1,5,1,2,0,1,440
15363,25363,3,5,1,2,0,3,420
15364,25364,1,4,5,2,0,2,480
15365,25365,1,7,1,2,0,6,585
15366,25366,1,1,6,1,0,2,360
15367,25367,1,7,3,2,0,2,360
15368,25368,1,4,1,1,0,3,390
15369,25369,1,3,1,2,0,2,450
15370,25370,1,3,6,2,1,2,405
15371,25371,2,1,6,1,1,2,640
15372,25372,1,2,1,1,0,1,360
15373,25373,1,4,5,1,0,2,720
15374,25374,1,5,1,2,0,4,540
15375,25375,1,6,3,2,0,4,765
15376,25376,2,1,6,1,0,4,690
15377,25377,2,5,1,1,0,6,570
15378,25378,1,5,1,1,3,2,480
15379,25379,1,7,3,2,0,5,480
15380,25380,1,4,4,1,0,4,525
15381,25381,1,4,6,1,0,4,845
15382,25382,1,4,3,1,0,3,720
15383,25383,2,6,2,2,0,4,330
15384,25384,1,1,6,1,0,3,520
15385,25385,1,3,1,1,0,1,465
15386,25386,1,4,1,2,1,1,580
15387,25387,1,3,2,1,2,1,420
15388,25388,1,6,1,1,0,5,530
15389,25389,1,5,5,2,0,3,560
15390,25390,2,5,4,1,0,2,660
15391,25391,1,5,3,1,0,2,750
15392,25392,1,6,1,2,0,2,300
15393,25393,1,2,6,2,2,1,545
15394,25394,1,1,6,1,0,2,630
15395,25395,1,4,4,2,0,2,360
15396,25396,1,7,1,2,0,2,750
15397,25397,2,5,5,2,0,6,775
15398,25398,2,6,5,1,0,6,510
15399,25399,1,4,1,2,0,2,340
15400,25400,1,2,6,1,0,1,180
15401,25401,1,2,6,1,0,1,570
15402,25402,1,6,6,2,0,2,555
15403,25403,1,6,1,1,0,2,480
15404,25404,1,5,1,2,0,2,480
15405,25405,1,5,1,2,0,2,600
15406,25406,1,4,2,1,0,1,375
15407,25407,1,3,6,2,0,2,650
15408,25408,1,4,6,1,0,2,420
15409,25409,1,2,1,1,2,2,435
15410,25410,1,6,1,2,0,6,660
15411,25411,1,4,2,2,1,1,500
15412,25412,1,1,6,2,0,2,495
15413,25413,1,2,2,2,2,3,540
15414,25414,1,6,5,1,0,2,420
15415,25415,1,3,1,1,3,1,540
15416,25416,1,6,3,2,0,4,650
15417,25417,1,2,6,1,0,2,375
15418,25418,2,5,1,1,0,6,535
15419,25419,1,7,1,2,0,6,755
15420,25420,2,6,1,2,0,4,890
15421,25421,1,1,2,2,0,1,570
15422,25422,2,5,1,2,0,2,560
15423,25423,1,4,6,2,0,1,385
15424,25424,1,1,6,1,0,3,690
15425,25425,1,4,4,1,0,5,435
15426,25426,1,2,1,2,2,2,450
15427,25427,1,4,5,2,2,2,435
15428,25428,1,5,1,1,0,2,645
15429,25429,2,4,1,2,0,1,600
15430,25430,2,3,1,2,3,1,450
15431,25431,3,7,3,2,0,6,510
15432,25432,1,2,2,2,0,2,435
15433,25433,1,4,1,2,0,6,570
15434,25434,1,7,3,2,0,6,570
15435,25435,2,5,2,2,0,2,495
15436,25436,1,3,4,1,0,6,420
15437,25437,1,3,6,2,0,1,720
15438,25438,1,5,1,2,0,3,690
15439,25439,1,4,6,1,0,1,495
15440,25440,1,4,6,1,0,1,940
15441,25441,1,2,2,2,0,2,630
15442,25442,1,4,1,2,2,2,510
15443,25443,2,3,6,1,0,3,330
15444,25444,2,1,6,2,2,3,870
15445,25445,1,5,1,1,0,6,405
15446,25446,1,2,6,1,0,2,435
15447,25447,1,5,3,2,0,3,630
15448,25448,1,4,1,1,1,3,570
15449,25449,1,2,6,2,0,5,600
15450,25450,1,1,2,2,0,2,500
15451,25451,1,2,6,1,0,1,420
15452,25452,1,4,1,1,2,2,465
15453,25453,1,6,1,1,0,3,480
15454,25454,1,4,6,2,0,1,420
15455,25455,1,5,1,2,0,3,510
15456,25456,3,6,3,2,0,5,600
15457,25457,1,4,1,2,1,2,435
15458,25458,1,3,1,1,2,1,425
15459,25459,1,5,6,1,0,6,510
15460,25460,1,5,1,2,0,2,600
15461,25461,1,5,1,2,0,2,600
15462,25462,1,3,1,2,1,2,750
15463,25463,3,5,6,1,0,3,450
15464,25464,1,6,1,1,0,2,450
15465,25465,1,3,1,2,2,3,420
15466,25466,2,7,1,1,0,3,450
15467,25467,1,3,2,2,2,1,435
15468,25468,1,3,6,1,0,6,750
15469,25469,1,3,1,1,2,1,225
15470,25470,1,3,1,2,2,1,480
15471,25471,1,2,6,1,0,1,500
15472,25472,2,7,3,2,0,2,630
15473,25473,1,6,5,2,0,6,435
15474,25474,1,2,6,1,0,1,480
15475,25475,1,7,1,2,0,6,610
15476,25476,2,4,1,1,0,6,600
15477,25477,2,3,1,1,1,1,520
15478,25478,1,5,3,2,0,4,550
15479,25479,1,3,5,2,1,2,540
15480,25480,2,5,1,2,0,6,450
15481,25481,1,3,1,1,1,1,500
15482,25482,1,2,6,1,0,2,465
15483,25483,2,5,5,2,0,2,540
15484,25484,2,2,1,2,2,1,930
15485,25485,1,4,2,1,0,97,435
15486,25486,2,7,3,2,0,6,405
15487,25487,1,5,6,1,0,2,480
15488,25488,1,1,6,2,1,3,540
15489,25489,1,5,6,1,0,6,450
15490,25490,1,3,1,2,1,2,450
15491,25491,1,5,6,2,0,1,450
15492,25492,2,5,1,1,0,3,530
15493,25493,2,7,6,2,0,6,425
15494,25494,1,4,1,2,0,1,480
15495,25495,1,2,6,1,0,2,610
15496,25496,1,6,1,1,0,2,510
15497,25497,1,7,1,1,0,2,515
15498,25498,1,6,3,2,0,6,480
15499,25499,1,6,3,2,0,1,615
15500,25500,1,3,6,2,0,1,480
15501,25501,1,6,6,1,0,4,720
15502,25502,1,7,6,2,0,1,390
15503,25503,1,2,2,1,2,1,480
15504,25504,1,3,1,1,2,1,450
15505,25505,1,5,2,1,1,2,430
15506,25506,1,3,6,2,0,2,630
15507,25507,1,3,1,1,0,1,390
15508,25508,2,7,1,1,0,6,570
15509,25509,1,7,3,1,0,1,495
15510,25510,1,4,1,1,0,6,445
15511,25511,1,5,1,2,0,3,600
15512,25512,1,4,1,1,0,1,480
15513,25513,1,5,3,2,0,1,350
15514,25514,1,2,6,1,0,1,350
15515,25515,1,2,1,2,1,4,600
15516,25516,1,5,1,1,0,1,270
15517,25517,1,5,6,2,0,2,510
15518,25518,1,3,2,2,2,1,435
15519,25519,1,3,2,1,1,3,840
15520,25520,1,7,3,2,0,6,540
15521,25521,1,5,1,1,0,1,465
15522,25522,1,7,5,2,0,4,430
15523,25523,1,4,1,1,0,6,790
15524,25524,1,6,1,2,0,6,360
15525,25525,1,4,1,2,0,1,1090
15526,25526,1,3,1,1,3,2,915
15527,25527,1,3,1,1,3,3,660
15528,25528,2,5,3,2,0,3,225
15529,25529,1,2,6,2,0,1,390
15530,25530,1,2,2,2,0,1,465
15531,25531,2,4,1,2,0,3,570
15532,25532,1,5,1,1,0,6,570
15533,25533,1,3,1,1,1,1,585
15534,25534,1,6,3,2,0,2,540
15535,25535,1,6,6,1,0,6,590
15536,25536,2,6,2,2,0,6,500
15537,25537,1,6,1,2,0,2,480
15538,25538,1,4,1,2,0,3,510
15539,25539,1,5,1,2,0,1,660
15540,25540,1,6,1,1,0,5,530
15541,25541,1,5,6,2,0,5,360
15542,25542,1,4,1,2,1,1,345
15543,25543,1,1,6,2,3,2,570
15544,25544,1,6,1,2,0,1,570
15545,25545,1,5,3,2,0,3,500
15546,25546,1,3,2,1,0,2,375
15547,25547,1,3,1,2,1,3,540
15548,25548,1,2,6,1,0,2,590
15549,25549,2,4,1,1,2,4,645
15550,25550,2,4,1,1,0,1,600
15551,25551,1,4,4,2,0,2,780
15552,25552,1,2,1,2,2,2,540
15553,25553,1,3,6,1,0,2,390
15554,25554,1,4,6,1,0,2,480
15555,25555,1,3,1,1,0,3,420
15556,25556,1,5,2,2,0,97,530
15557,25557,1,2,5,2,0,1,335
15558,25558,1,1,2,2,0,3,480
15559,25559,1,6,1,1,0,3,540
15560,25560,1,4,6,2,0,1,660
15561,25561,1,3,1,2,2,2,460
15562,25562,2,4,1,2,1,1,60
15563,25563,1,6,1,1,0,1,460
15564,25564,1,2,2,2,0,2,250
15565,25565,1,6,1,2,0,4,480
15566,25566,1,2,6,2,0,2,670
15567,25567,1,6,6,2,0,2,590
15568,25568,1,4,5,2,0,1,390
15569,25569,2,7,1,2,0,1,615
15570,25570,1,4,6,1,0,2,460
15571,25571,1,6,1,2,2,3,600
15572,25572,1,1,6,1,0,2,690
15573,25573,1,1,6,1,0,1,680
15574,25574,2,6,6,2,0,4,600
15575,25575,1,6,5,1,0,6,525
15576,25576,1,6,1,2,0,3,605
15577,25577,1,4,1,2,2,1,345
15578,25578,1,1,6,1,0,5,555
15579,25579,1,3,1,1,3,1,670
15580,25580,1,5,1,2,0,2,570
15581,25581,2,2,6,1,0,2,315
15582,25582,1,5,1,2,0,2,540
15583,25583,1,3,6,2,0,1,525
15584,25584,3,7,3,2,0,6,510
15585,25585,1,4,1,1,2,1,540
15586,25586,1,6,3,2,0,5,930
15587,25587,1,3,6,2,2,2,735
15588,25588,2,4,6,2,0,1,510
15589,25589,1,2,2,2,0,4,450
15590,25590,1,7,1,2,0,3,500
15591,25591,1,5,1,2,0,2,480
15592,25592,2,2,2,2,1,1,510
15593,25593,1,5,1,2,0,5,450
15594,25594,2,5,1,1,0,1,360
15595,25595,1,3,6,1,0,1,450
15596,25596,1,5,1,1,0,1,495
15597,25597,2,5,1,1,0,3,570
15598,25598,1,4,2,2,0,3,480
15599,25599,1,2,1,2,1,2,490
15600,25600,1,7,3,2,0,2,595
15601,25601,1,5,4,2,0,1,465
15602,25602,1,5,2,2,0,5,620
15603,25603,1,5,1,2,0,5,510
15604,25604,1,6,1,1,0,1,590
15605,25605,1,5,4,1,0,4,450
15606,25606,1,3,2,1,2,3,495
15607,25607,1,7,3,2,0,6,540
15608,25608,1,4,1,1,2,1,390
15609,25609,1,6,6,2,0,3,720
15610,25610,1,5,5,2,0,1,510
